357 	 52.736870 	 43 	 389 
357 	 52.640373 	 43 	 390 
357 	 52.481174 	 43 	 391 
357 	 52.391335 	 43 	 392 
357 	 52.168644 	 43 	 393 
357 	 52.094151 	 43 	 394 
357 	 51.939110 	 43 	 395 
357 	 51.864632 	 43 	 396 
357 	 51.790134 	 43 	 397 
357 	 51.690380 	 43 	 398 
357 	 51.527935 	 43 	 399 
357 	 51.453461 	 43 	 400 
357 	 51.340065 	 43 	 401 
357 	 50.988060 	 43 	 402 
357 	 50.913563 	 43 	 403 
357 	 50.839081 	 43 	 404 
357 	 50.688900 	 43 	 405 
357 	 50.614422 	 43 	 406 
357 	 50.539928 	 43 	 407 
357 	 50.352646 	 43 	 408 
357 	 50.244164 	 43 	 409 
357 	 50.155518 	 43 	 410 
357 	 50.016518 	 43 	 411 
357 	 49.927814 	 43 	 412 
357 	 49.707283 	 43 	 413 
357 	 49.632793 	 43 	 414 
357 	 49.542057 	 43 	 415 
357 	 49.436550 	 43 	 416 
357 	 49.362072 	 43 	 417 
357 	 49.287567 	 43 	 418 
357 	 48.941093 	 43 	 419 
357 	 48.801731 	 43 	 420 
357 	 48.565826 	 43 	 421 
357 	 48.476688 	 43 	 422 
357 	 48.314240 	 43 	 423 
357 	 48.151848 	 43 	 424 
357 	 47.828793 	 43 	 425 
357 	 47.701424 	 43 	 426 
357 	 47.469955 	 43 	 427 
357 	 47.395470 	 43 	 428 
357 	 47.320980 	 43 	 429 
357 	 47.223595 	 43 	 430 
357 	 47.149120 	 43 	 431 
357 	 47.059338 	 43 	 432 
357 	 46.984852 	 43 	 433 
357 	 46.864819 	 43 	 434 
357 	 46.790337 	 43 	 435 
357 	 46.670300 	 43 	 436 
357 	 46.467125 	 43 	 437 
357 	 46.340332 	 43 	 438 
357 	 46.189636 	 43 	 439 
357 	 46.059010 	 43 	 440 
357 	 45.969234 	 43 	 441 
357 	 45.894733 	 43 	 442 
357 	 45.789440 	 43 	 443 
357 	 45.680958 	 43 	 444 
357 	 45.547115 	 43 	 445 
357 	 45.472622 	 43 	 446 
357 	 45.329983 	 43 	 447 
357 	 45.255501 	 43 	 448 
357 	 45.093048 	 43 	 449 
357 	 45.018562 	 43 	 450 
357 	 44.836761 	 43 	 451 
357 	 44.762264 	 43 	 452 
358 	 44.688507 	 42 	 453 
358 	 44.537643 	 42 	 454 
358 	 44.465057 	 42 	 455 
359 	 44.395599 	 41 	 456 
359 	 44.181774 	 41 	 457 
359 	 44.113525 	 41 	 458 
359 	 44.045280 	 41 	 459 
359 	 43.941288 	 41 	 460 
359 	 43.873043 	 41 	 461 
359 	 43.778458 	 41 	 462 
359 	 43.663254 	 41 	 463 
359 	 43.551716 	 41 	 464 
359 	 43.464771 	 41 	 465 
359 	 43.396526 	 41 	 466 
359 	 43.204052 	 41 	 467 
359 	 43.070282 	 41 	 468 
359 	 43.002045 	 41 	 469 
359 	 42.691559 	 41 	 470 
359 	 42.623310 	 41 	 471 
359 	 42.533371 	 41 	 472 
359 	 42.400501 	 41 	 473 
359 	 42.244911 	 41 	 474 
359 	 42.087654 	 41 	 475 
359 	 41.973282 	 41 	 476 
359 	 41.847008 	 41 	 477 
359 	 41.778755 	 41 	 478 
359 	 41.652771 	 41 	 479 
360 	 41.584541 	 40 	 480 
360 	 41.519199 	 40 	 481 
360 	 41.370102 	 40 	 482 
360 	 41.304768 	 40 	 483 
360 	 41.239429 	 40 	 484 
360 	 41.141834 	 40 	 485 
360 	 40.932297 	 40 	 486 
360 	 40.866970 	 40 	 487 
360 	 40.779324 	 40 	 488 
360 	 40.696808 	 40 	 489 
361 	 40.541920 	 39 	 490 
361 	 40.479496 	 39 	 491 
361 	 40.370281 	 39 	 492 
362 	 40.267460 	 38 	 493 
363 	 40.212414 	 37 	 494 
363 	 40.158581 	 37 	 495 
363 	 40.104755 	 37 	 496 
363 	 40.050938 	 37 	 497 
363 	 39.997108 	 37 	 498 
363 	 39.914200 	 37 	 499 
